Ticker,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Avg Volume,Rel Volume,Price,Change,Volume
REVG,-0.0182,0.19269999999999998,0.18780000000000002,0.2527,0.3886,0.165,0.013500000000000002,0.0163,3.25,781550.0,0.58,37.13,-0.011200000000000002,450779.0
AMN,-0.0317,0.19260000000000002,-0.2143,-0.18230000000000002,-0.6365,-0.0941,0.0252,0.0337,2.44,976830.0,0.43,21.67,-0.0199,416749.0
FSLR,-0.1602,0.19260000000000002,0.0059,-0.2005,-0.20370000000000002,-0.11289999999999999,0.0388,0.0646,1.52,4570000.0,1.73,156.35,-0.043,7900026.0
SNPS,-0.021400000000000002,0.1924,0.0603,-0.0391,-0.1234,0.0373,0.0151,0.0168,1.33,1320000.0,0.59,503.48,0.004,774835.0
JBL,-0.0086,0.19210000000000002,0.015300000000000001,0.2869,0.3644,0.14730000000000001,0.0066,0.0141,1.73,1430000.0,0.56,165.1,-0.0006,801424.0
NOTV,0.0394,0.19210000000000002,-0.4803,-0.2243,0.1467,-0.4903,0.0533,0.07339999999999999,1.67,725050.0,0.57,2.11,0.0446,412539.0
SIF,-0.0387,0.192,-0.0942,-0.1722,-0.1024,-0.1594,0.022799999999999997,0.0475,,9260.0,0.47,2.98,0.0102,4363.0
RIOT,0.0276,0.192,-0.14529999999999998,-0.2648,-0.1843,-0.1244,0.013000000000000001,0.0378,1.18,27820000.0,1.44,8.94,0.0113,40133218.0
MOTO,0.0125,0.19190000000000002,0.0281,0.0183,0.015,0.0562,0.004699999999999999,0.0216,,950.0,0.01,44.6,0.0016,8.0
GNFT,0.09050000000000001,0.1918,0.13019999999999998,-0.043,0.1451,0.16820000000000002,0.0158,0.0388,1.0,13960.0,0.76,4.34,-0.0023,10671.0
AVAH,-0.10830000000000001,0.19149999999999998,0.2648,-0.059800000000000006,0.8384999999999999,0.1707,0.0268,0.0432,3.29,416010.0,0.76,5.35,-0.0255,316883.0
QTOC,-0.008,0.19149999999999998,-0.0143,0.029900000000000003,0.1142,0.026099999999999998,0.005699999999999999,0.012199999999999999,,5840.0,0.3,30.04,-0.0009,1762.0
ARKF,0.0042,0.19140000000000001,0.0212,0.08529999999999999,0.43729999999999997,0.10529999999999999,0.0126,0.0179,,391200.0,0.85,40.95,0.0129,331736.0
SDST,-0.0518,0.1912,-0.2004,-0.9107999999999999,-0.9456,-0.8303,0.1388,0.0967,1.4,492050.0,0.67,0.61,0.0031,327224.0
BTCO,0.0774,0.1911,0.1721,0.2115,0.5826,0.1898,0.0048,0.0183,,207310.0,0.65,111.02,0.0241,135178.0
CSCI,0.046,0.1907,0.3165,0.15109999999999998,-0.5697,0.30469999999999997,0.0441,0.0461,1.0,23250.0,0.04,3.61,0.018000000000000002,985.0
KPLT,0.1765,0.1905,-0.10800000000000001,0.461,-0.5539999999999999,0.33039999999999997,0.0207,0.046900000000000004,3.0,38260.0,0.7,9.0,0.0216,26781.0
LPCN,-0.010700000000000001,0.19030000000000002,0.0917,-0.2182,-0.4207,-0.2439,0.051100000000000007,0.063,1.0,28440.0,1.49,3.69,0.019299999999999998,42285.0
LPTH,-0.0518,0.19,-0.0246,0.5556,0.763,-0.3258,0.0703,0.0482,1.0,135950.0,0.73,2.38,0.0215,99035.0
ARKB,0.0786,0.18969999999999998,0.1725,0.21289999999999998,0.5811,0.19,0.0044,0.0183,,1090000.0,1.32,110.99,0.0235,1437075.0
BTC,0.0788,0.18969999999999998,0.17329999999999998,0.21280000000000002,,0.1775,0.004699999999999999,0.0184,,1190000.0,1.4,49.3,0.023700000000000002,1664530.0
TRMB,-0.0063,0.1895,-0.0095,0.013000000000000001,0.235,0.0018,0.0128,0.016,1.5,1680000.0,0.51,70.79,0.0004,864650.0
FDGR,-0.006999999999999999,0.1895,-0.0225,0.0797,0.20309999999999997,0.0031,0.0070999999999999995,0.029500000000000002,,52430.0,0.0,13.86,0.0018,144.0
AXTI,0.0828,0.1894,-0.0063,-0.0925,-0.5285,-0.27649999999999997,0.064,0.0611,1.0,505260.0,0.71,1.57,0.11349999999999999,356877.0
MTSR,0.0951,0.1894,-0.1139,,,0.0583,0.015300000000000001,0.075,1.0,962650.0,1.38,28.05,-0.022099999999999998,1332346.0
HIVE,0.0924,0.1893,-0.1928,-0.5347,-0.2328,-0.29469999999999996,0.022099999999999998,0.0392,1.0,9670000.0,2.82,2.01,0.005,27248594.0
RYAAY,0.095,0.1892,0.22210000000000002,0.23329999999999998,0.12480000000000001,0.2661,0.0352,0.020099999999999996,2.05,1800000.0,1.06,55.19,0.0025,1896412.0
BTCW,0.0781,0.1892,0.174,0.2119,0.5837,0.1955,0.0044,0.0184,,173170.0,0.36,117.94,0.0236,61547.0
BURL,-0.0219,0.1891,0.0989,-0.0467,0.3586,-0.0911,0.019299999999999998,0.0255,1.19,1380000.0,0.54,259.1,0.0031,748625.0
BITB,0.078,0.18899999999999997,0.172,0.2121,0.5815,0.19,0.004,0.0183,,1370000.0,1.32,60.51,0.022799999999999997,1808888.0
ALVO,-0.049699999999999994,0.18899999999999997,-0.1906,-0.17850000000000002,-0.2637,-0.2487,0.0345,0.0478,2.0,159700.0,0.62,9.94,-0.0217,98589.0
GE,0.0039000000000000003,0.1889,0.1523,0.29710000000000003,0.4457,0.38060000000000005,0.0125,0.0101,1.55,5960000.0,1.16,230.27,-0.013999999999999999,6903384.0
LOUP,-0.004699999999999999,0.1889,-0.0319,0.0254,0.12390000000000001,0.009000000000000001,0.0141,0.0172,,15110.0,0.41,53.82,0.0148,6125.0
SOXX,-0.0359,0.1888,-0.0814,-0.0383,-0.11789999999999999,-0.0452,0.0072,0.0199,,5260000.0,1.01,205.75,-0.0092,5321161.0
IPGP,0.0014000000000000002,0.1888,0.036699999999999997,-0.10279999999999999,-0.26039999999999996,-0.09939999999999999,0.014499999999999999,0.0406,2.67,396630.0,0.99,65.49,0.0006,392333.0
EZBC,0.0779,0.1887,0.17370000000000002,0.21239999999999998,0.5824,0.1902,0.0044,0.0183,,264590.0,0.28,64.45,0.0233,72784.0
FBTC,0.0771,0.1886,0.1721,0.2114,0.5803,0.1898,0.004,0.0183,,3950000.0,1.29,97.06,0.0227,5102563.0
TEKY,-0.0113,0.1886,,,,0.25989999999999996,0.0101,0.013000000000000001,,1730.0,0.37,31.45,0.0066,639.0
LIVN,-0.0146,0.1885,-0.0898,-0.17800000000000002,-0.2954,-0.0676,0.02,0.0508,1.4,898780.0,0.74,43.18,-0.011000000000000001,661073.0
IBIT,0.07769999999999999,0.1885,0.1727,0.21289999999999998,0.5819,0.19190000000000002,0.0045000000000000005,0.018500000000000003,,46720000.0,1.41,63.23,0.0233,66029900.0
HAO,-0.0203,0.1885,-0.2162,-0.7364,-0.9912000000000001,-0.6133,0.0315,0.0767,,51620.0,0.47,1.45,0.0432,24290.0
BRRR,0.0785,0.1884,0.1734,0.2141,0.583,0.1898,0.0045000000000000005,0.0183,,378880.0,0.28,31.47,0.023700000000000002,107901.0
NABL,-0.0479,0.1884,-0.2466,-0.2407,-0.38270000000000004,-0.16920000000000002,0.014499999999999999,0.023799999999999998,1.86,1320000.0,0.76,7.76,-0.0077,999115.0
XPO,-0.054900000000000004,0.1883,-0.0466,-0.1778,0.0747,-0.0943,0.0089,0.0435,1.57,1970000.0,0.94,118.78,-0.015300000000000001,1855195.0
HODL,0.077,0.1881,0.1726,0.2127,0.5853,0.19039999999999999,0.0048,0.0182,,858260.0,1.36,31.46,0.0241,1164716.0
GBTC,0.0779,0.188,0.16870000000000002,0.2054,0.4058,0.18510000000000001,0.0044,0.0184,,2290000.0,1.26,87.72,0.0232,2883369.0
LTL,-0.009399999999999999,0.18739999999999998,-0.0808,0.0384,0.3496,0.0317,0.0063,0.0124,,6460.0,0.38,86.12,-0.0052,2456.0
RMBS,-0.039599999999999996,0.1868,-0.1309,0.036699999999999997,-0.08289999999999999,0.031400000000000004,0.0076,0.0274,1.5,1040000.0,0.63,54.52,-0.002,654698.0
ALRS,-0.0575,0.1868,0.0165,-0.039,0.0732,0.08990000000000001,0.0154,0.031200000000000002,2.4,76800.0,0.93,20.97,-0.0127,71493.0
BWAY,0.0451,0.1866,-0.0298,0.10369999999999999,0.8998,0.106,0.0421,0.0354,1.0,47120.0,0.76,10.43,0.0029,35609.0
LRNZ,0.0074,0.1866,-0.029900000000000003,0.0398,0.0538,0.0438,0.015700000000000002,0.0143,,9030.0,2.06,40.69,0.0195,18570.0
PL,-0.051399999999999994,0.1865,-0.2575,0.20980000000000001,0.9020999999999999,-0.0866,0.021099999999999997,0.0253,1.33,3920000.0,1.12,3.69,-0.0054,4403476.0
IMOS,-0.0121,0.1865,-0.08439999999999999,-0.038900000000000004,-0.2975,-0.0032,0.0169,0.021099999999999997,3.0,29800.0,1.11,18.77,0.0124,33183.0
TPR,-0.051100000000000007,0.1864,-0.0662,0.3968,0.8603000000000001,0.2091,0.0158,0.0191,1.87,5820000.0,0.48,78.99,-0.0092,2819085.0
SEA,0.028999999999999998,0.1864,0.12140000000000001,-0.121,-0.1977,0.0981,0.008100000000000001,0.0121,,9200.0,0.56,14.27,0.009899999999999999,5139.0
TRFK,-0.01,0.1863,-0.017,0.0313,0.18780000000000002,0.0128,0.009399999999999999,0.0131,,10260.0,0.69,51.16,0.006,7044.0
GHRS,0.0533,0.1863,-0.09910000000000001,0.19010000000000002,-0.1514,0.61,0.06509999999999999,0.054299999999999994,1.0,216790.0,0.86,11.27,-0.0441,186097.0
SPHL,-0.0453,0.1863,-0.7868999999999999,-0.8741,,-0.9148999999999999,0.0736,0.0673,,1260000.0,0.02,0.55,0.0674,28141.0
INDV,0.0126,0.1862,0.32659999999999995,0.1199,-0.34409999999999996,-0.0981,0.0223,0.026000000000000002,1.0,1210000.0,0.44,11.21,-0.0070999999999999995,529054.0
BBD,0.011000000000000001,0.1862,0.3504,0.2147,0.1429,0.52,0.013999999999999999,0.042699999999999995,2.0,41450000.0,1.73,2.76,0.0073,71641745.0
GRWG,-0.0265,0.18600000000000003,-0.1791,-0.3714,-0.5736,-0.34909999999999997,0.0345,0.0608,2.33,612950.0,0.46,1.1,0.018500000000000003,283773.0
FTXL,-0.0362,0.1859,-0.07980000000000001,-0.0516,-0.1159,-0.0519,0.006500000000000001,0.0192,,27070.0,0.41,82.74,-0.0104,11144.0
CTEX,-0.0572,0.1857,-0.0594,-0.0986,-0.12789999999999999,-0.0998,0.0223,0.036699999999999997,,510.0,2.94,19.32,-0.0467,1483.0
FLTW,-0.0075,0.1857,0.0179,0.0225,0.0781,0.0364,0.0055000000000000005,0.018000000000000002,,144050.0,0.09,49.03,-0.0013,13539.0
GGLL,0.0828,0.1855,-0.1594,-0.1729,-0.2575,-0.2677,0.0356,0.0489,,1890000.0,3.1,33.49,0.0276,5852826.0
TEVA,0.0040999999999999995,0.18539999999999998,0.011899999999999999,0.0273,0.0077,-0.2314,0.0179,0.0335,1.6,12430000.0,0.62,16.94,0.0236,7685665.0
XXCH,-0.011699999999999999,0.18539999999999998,0.0378,-0.1026,-0.0729,0.0941,0.0078000000000000005,0.019,,3630.0,0.01,23.57,-0.0085,36.0
BUYZ,-0.0152,0.18530000000000002,-0.0501,0.023,0.23559999999999998,0.0393,0.0076,0.0144,,2140.0,0.05,38.36,0.0016,97.0
AIOT,-0.0409,0.18530000000000002,-0.24230000000000002,-0.1063,0.033,-0.1547,0.0216,0.0264,1.2,1700000.0,0.56,5.63,0.0,942882.0
SXT,-0.0077,0.18510000000000001,0.355,0.217,0.2401,0.3164,0.0042,0.032,2.0,398440.0,0.46,93.81,-0.0045000000000000005,184505.0
BZFD,0.0904,0.185,-0.1423,-0.3594,-0.1929,-0.2322,0.068,0.0406,3.0,342860.0,0.51,2.05,0.0302,173381.0
TBLA,0.0206,0.18489999999999998,-0.0674,0.1054,-0.18780000000000002,-0.0521,0.0313,0.024900000000000002,1.67,2510000.0,0.72,3.46,0.0298,1811914.0
CRS,-0.019299999999999998,0.18489999999999998,0.1578,0.2611,1.0589,0.3317,0.0173,0.0195,1.5,921360.0,0.66,226.0,-0.018600000000000002,609053.0
RCS,0.0,0.18489999999999998,-0.0079,-0.1907,0.038,-0.1759,0.013000000000000001,0.0116,,137040.0,0.68,6.28,0.016200000000000003,93082.0
NIKL,0.0264,0.18489999999999998,0.0356,-0.1285,-0.34700000000000003,-0.016,0.015700000000000002,0.0169,,38620.0,1.05,10.48,0.0165,40709.0
WDH,-0.0276,0.18489999999999998,0.0602,0.2589,0.1281,0.1949,0.0335,0.0315,1.25,260269.99999999997,0.51,1.41,0.0217,131466.0
VNT,-0.0277,0.18460000000000001,-0.0504,-0.0481,-0.1099,-0.0181,0.0138,0.0165,2.0,1130000.0,0.66,35.81,0.0048,737542.0
DXST,0.0,0.18460000000000001,-0.1348,,,-0.6995,0.0302,0.0745,,46540.0,0.13,1.22,0.002,6162.0
VERS,-0.015700000000000002,0.1845,-0.12029999999999999,0.11359999999999999,0.2167,-0.009899999999999999,0.011200000000000002,0.0361,,530.0,0.65,48.62,0.0017000000000000001,344.0
KALU,-0.0265,0.1845,-0.0288,-0.12869999999999998,-0.30260000000000004,-0.0068000000000000005,0.0123,0.0252,2.33,170080.0,0.65,69.79,-0.009899999999999999,111364.0
TXN,-0.0406,0.1844,-0.1079,-0.13019999999999998,-0.0953,-0.038900000000000004,0.0144,0.0248,2.59,8320000.0,0.9,180.21,-0.0281,7497024.0
CDW,-0.0268,0.18420000000000003,-0.0167,0.0298,-0.19649999999999998,0.0537,0.018500000000000003,0.0227,2.0,1520000.0,0.77,183.38,0.0086,1162887.0
TAOP,-0.023,0.1841,-0.13720000000000002,-0.2359,-0.6606000000000001,-0.345,0.0398,0.1808,1.0,15000000.0,0.44,0.28,0.0553,6608470.0
ARTY,-0.012199999999999999,0.184,-0.0653,0.030299999999999997,0.0484,-0.0192,0.0104,0.016,,328170.0,0.35,36.36,0.0066,113686.0
PUBM,-0.0104,0.1838,-0.21280000000000002,-0.2214,-0.5153,-0.22190000000000001,0.0083,0.0241,1.91,666320.0,0.9,11.43,0.0018,597580.0
TH,0.0873,0.1838,-0.188,-0.0909,-0.33799999999999997,-0.2137,0.0398,0.0287,2.33,865410.0,0.73,7.6,0.0526,632760.0
FPX,-0.008,0.1837,0.018600000000000002,0.09179999999999999,0.2693,0.1079,0.01,0.015700000000000002,,30190.0,1.0,132.4,0.0005,30155.0
EPAM,-0.022000000000000002,0.1837,-0.1351,-0.2261,-0.056799999999999996,-0.2275,0.0128,0.0311,1.77,810930.0,1.0,180.63,-0.016200000000000003,809802.0
MAGS,-0.0052,0.1837,-0.0323,0.015700000000000002,0.2691,-0.0467,0.0084,0.0179,,3100000.0,0.8,51.88,0.0089,2471188.0
IRDM,-0.004699999999999999,0.18359999999999999,-0.17859999999999998,-0.107,-0.188,-0.12029999999999999,0.019,0.0217,1.27,1400000.0,0.65,25.53,0.0087,916773.0
CATO,0.028999999999999998,0.1833,-0.1315,-0.5145000000000001,-0.46619999999999995,-0.2718,0.1045,0.0579,3.0,62600.0,0.94,2.84,0.16870000000000002,59123.0
IDXX,-0.013999999999999999,0.1833,0.115,0.2025,-0.047599999999999996,0.221,0.018600000000000002,0.0232,1.92,867620.0,0.64,504.83,0.0079,555042.0
URAN,-0.0102,0.1833,-0.0168,-0.0232,,0.0664,0.0029,0.0121,,2150.0,0.68,30.5,-0.0003,1469.0
NXTC,0.2066,0.1833,-0.3124,-0.6147,-0.695,-0.3553,0.0632,0.0701,1.0,158080.0,0.57,0.5,-0.0184,90397.0
SPYQ,-0.019799999999999998,0.1833,-0.0707,-0.046799999999999994,,-0.0377,0.0129,0.018600000000000002,,18400.0,1.33,24.73,0.0007000000000000001,24428.0
MPC,-0.0387,0.18309999999999998,0.0335,-0.0064,-0.09759999999999999,0.139,0.0183,0.0175,2.0,2890000.0,0.82,158.89,0.013999999999999999,2364579.0
ARWR,0.0033,0.18289999999999998,-0.2266,-0.1909,-0.3799,-0.1814,0.0406,0.0377,1.62,1840000.0,0.8,15.39,0.0052,1473837.0
MVPL,-0.026000000000000002,0.18280000000000002,-0.0747,-0.10550000000000001,0.1448,-0.028900000000000002,0.0146,0.0296,,270.0,0.03,28.39,-0.0017000000000000001,9.0
MRAM,-0.0032,0.1827,0.0371,0.0424,0.0049,-0.037599999999999995,0.024900000000000002,0.0302,1.0,101710.0,1.27,6.15,0.0336,129128.0
WWD,-0.011200000000000002,0.18230000000000002,0.1151,0.21239999999999998,0.1354,0.2378,0.0178,0.011899999999999999,2.5,519980.0,0.91,206.0,-0.009000000000000001,472857.0
DECK,-0.0067,0.1822,-0.13970000000000002,-0.2854,-0.16210000000000002,-0.3791,0.0286,0.024900000000000002,1.88,3150000.0,2.15,126.09,0.022099999999999998,6778369.0
ZVRA,0.0166,0.1821,0.1159,-0.0034999999999999996,0.8118000000000001,0.0276,0.0264,0.0291,1.0,534610.0,0.85,8.57,-0.0104,456504.0
USNA,0.0017000000000000001,0.1821,-0.0541,-0.23670000000000002,-0.382,-0.1624,0.0085,0.0169,3.0,241550.0,0.52,30.06,0.0101,125592.0
SNOY,0.09210000000000002,0.182,-0.0682,0.0126,,-0.0472,0.054400000000000004,0.0315,,91340.0,2.47,16.95,0.10640000000000001,225851.0
PSI,-0.044000000000000004,0.1819,-0.1257,-0.0444,-0.1222,-0.1081,0.0108,0.022099999999999998,,80430.0,0.58,51.66,-0.0083,46690.0
HIHO,-0.029300000000000003,0.1818,-0.026699999999999998,-0.09,-0.1535,-0.0667,0.0262,0.0294,,14760.0,0.02,1.82,0.0,308.0
REKR,-0.0097,0.1818,-0.4,0.2409,-0.3245,-0.34619999999999995,0.048799999999999996,0.049400000000000006,1.0,3970000.0,0.54,1.02,0.0203,2143859.0
XERS,0.018799999999999997,0.1816,0.3013,0.6828,1.3805,0.4395,0.031,0.0458,1.33,3150000.0,0.58,4.88,-0.008100000000000001,1830118.0
FFOG,-0.0042,0.1816,0.0132,0.0463,0.1861,0.0177,0.0066,0.013000000000000001,,23730.0,1.12,40.67,0.0042,26646.0
OSIS,0.0031,0.1813,0.1306,0.5023,0.6268,0.36579999999999996,0.0101,0.0225,1.29,254000.0,0.55,228.68,0.0076,139498.0
LCDL,-0.0316,0.1813,,,,0.2445,0.1448,0.0877,,8910.0,1.76,31.25,-0.0719,15709.0
KLMN,0.003,0.1813,-0.0144,,,-0.0008,0.0132,0.0178,,3480000.0,3.67,24.05,0.0001,12781900.0
IMCC,0.08310000000000001,0.1812,-0.1852,-0.40340000000000004,-0.5605,-0.245,0.07429999999999999,0.0622,2.0,10170.0,0.25,1.76,0.0,2515.0
USFD,0.0012,0.1812,0.08259999999999999,0.1609,0.3889,0.125,0.014199999999999999,0.0148,1.61,2340000.0,0.65,75.89,-0.0032,1532298.0
AWEG,0.0493,0.1812,-0.1128,-0.0882,0.0097,-0.0638,0.0127,0.016399999999999998,,80.0,0.0,23.33,0.0,0.0
BITC,0.0759,0.1812,0.1404,-0.2446,-0.049,0.0696,0.0034000000000000002,0.0179,,6310.0,2.91,50.67,0.0217,18358.0
FTI,-0.06309999999999999,0.18100000000000002,0.0148,0.0368,0.0981,0.021400000000000002,0.009399999999999999,0.0172,1.68,5220000.0,0.82,29.56,-0.010700000000000001,4297908.0
HRMY,-0.0029,0.18100000000000002,-0.0124,0.0321,0.1484,-0.008100000000000001,0.0229,0.026699999999999998,1.33,747470.0,0.96,34.13,-0.010700000000000001,717592.0
BZ,-0.047,0.1807,0.0781,0.2518,-0.2377,0.25,0.0159,0.0337,1.5,5180000.0,0.62,17.25,-0.0363,3233497.0
DINO,-0.0478,0.1805,-0.023399999999999997,-0.17629999999999998,-0.3807,0.011399999999999999,0.0187,0.020499999999999997,2.0,3510000.0,0.53,35.45,0.0131,1842017.0
IVVD,0.0803,0.1804,-0.5703,0.0277,-0.662,0.7162999999999999,0.0406,0.08929999999999999,1.67,2520000.0,0.48,0.76,-0.0052,1209258.0
PLTW,-0.064,0.18030000000000002,0.047,,,-0.0705,0.030699999999999998,0.057800000000000004,,42640.0,2.04,41.12,0.0181,86886.0
EWT,-0.0054,0.1802,0.014199999999999999,0.0113,0.0664,0.0375,0.0046,0.0184,,3620000.0,0.98,53.7,-0.0004,3543554.0
NFGC,0.1008,0.1802,-0.2762,-0.2919,-0.6748999999999999,-0.2802,0.0702,0.0458,1.0,1000000.0,2.32,1.31,0.0738,2328834.0
IVRS,-0.012,0.1802,0.0138,0.09140000000000001,0.1892,0.062,0.0078000000000000005,0.0285,,400.0,0.09,34.93,0.0001,36.0
BA,-0.0137,0.1801,0.1482,0.4138,0.09,0.1492,0.0139,0.0124,1.88,9360000.0,0.39,203.41,0.001,3626787.0
UCAR,-0.0007000000000000001,0.18,0.08789999999999999,-0.5344,-0.4339,-0.5373,0.045,0.0602,,89690.0,0.02,3.07,0.026099999999999998,1920.0
TSLY,0.0077,0.17980000000000002,-0.1732,-0.34630000000000005,-0.3371,-0.36090000000000005,0.0192,0.0316,,4820000.0,0.7,9.12,0.019,3394363.0
FNGS,0.0029,0.1797,0.0199,0.1157,0.3037,0.0268,0.005699999999999999,0.0163,,154260.0,5.64,58.9,0.0067,870598.0
ALG,-0.0163,0.1796,0.052000000000000005,0.027000000000000003,0.0181,0.0689,0.0103,0.0217,1.5,121390.0,0.41,198.72,-0.003,49958.0
JOUT,-0.0262,0.1796,-0.0377,-0.17329999999999998,-0.2627,-0.18789999999999998,0.0254,0.0254,1.0,44970.0,0.78,26.8,0.0256,35126.0
BBU,-0.032799999999999996,0.1795,0.0073,0.0147,0.23850000000000002,0.0576,0.0052,0.0222,1.43,16540.0,6.26,24.77,0.0,103538.0
DARP,-0.0046,0.1795,-0.0322,-0.029900000000000003,0.0471,-0.0151,0.006999999999999999,0.0143,,3510.0,0.04,31.89,0.0034999999999999996,130.0
ARMK,0.0143,0.1793,0.0821,0.0438,0.185,0.0421,0.014499999999999999,0.023799999999999998,1.29,2190000.0,0.59,38.88,-0.0015,1281604.0
ARKQ,-0.0168,0.1791,0.013300000000000001,0.1353,0.3761,0.0088,0.0168,0.0178,,150020.0,0.6,77.93,0.008,90407.0
AIRL,0.0060999999999999995,0.1788,-0.0059,0.042199999999999994,0.1631,0.0236,0.011000000000000001,0.0151,,270.0,0.14,30.62,0.0014000000000000002,36.0
ATOS,-0.1174,0.1787,0.09390000000000001,-0.3204,-0.45630000000000004,-0.0786,0.042,0.0581,1.0,653820.0,0.91,0.87,-0.0009,595825.0
THNQ,-0.012,0.17859999999999998,-0.049100000000000005,0.0639,0.1294,0.0276,0.0091,0.0161,,23680.0,0.78,50.35,-0.0017000000000000001,18512.0
ERNA,-0.0239,0.17850000000000002,-0.2747,-0.6675,-0.8902,-0.2231,0.0356,0.045599999999999995,1.0,186240.0,0.67,0.23,-0.006999999999999999,125174.0
FTAI,-0.0406,0.1784,-0.1267,-0.3073,0.4106,-0.21600000000000003,0.0337,0.0625,1.23,1930000.0,0.48,112.93,-0.0139,935454.0
KB,0.0339,0.1784,0.2183,0.0688,0.1766,0.22579999999999997,0.018600000000000002,0.0182,1.14,185650.0,0.76,69.75,-0.0154,141253.0
MSGE,-0.0315,0.1782,0.0253,0.024399999999999998,-0.0118,0.0365,0.023,0.0179,1.29,325090.0,0.76,36.9,0.008199999999999999,246179.0
INR,-0.0178,0.17809999999999998,-0.1026,,,-0.1618,0.017,0.0281,1.14,357650.0,0.28,17.66,-0.0067,101806.0
KEYS,-0.0184,0.17809999999999998,-0.0781,0.0682,0.0125,0.0069,0.0072,0.0148,1.73,1120000.0,1.03,161.74,-0.0045000000000000005,1158094.0
EHC,-0.0097,0.1776,0.2161,0.1953,0.3774,0.2844,0.0098,0.0259,1.23,879470.0,0.54,118.61,-0.0103,474090.0
SSO,-0.0263,0.1776,-0.0894,-0.068,0.10980000000000001,-0.0559,0.0167,0.0191,,3780000.0,0.7,87.34,0.0001,2662647.0
ADBE,0.023799999999999998,0.1772,-0.0675,-0.1705,-0.1452,-0.0683,0.0079,0.0109,1.84,3870000.0,0.49,414.33,0.0007000000000000001,1886948.0
JMID,-0.018600000000000002,0.1772,-0.0621,-0.0246,,-0.0022,0.0106,0.0154,,5330.0,0.51,27.71,0.0011,2702.0
BV,-0.038,0.1771,0.18760000000000002,0.019799999999999998,0.1885,-0.0025,0.009399999999999999,0.0229,2.1,669250.0,0.7,15.95,-0.018500000000000003,470585.0
TMAT,0.0111,0.1771,-0.045700000000000005,0.0361,0.19390000000000002,-0.008,0.0175,0.015700000000000002,,26180.0,0.44,20.67,0.0187,11447.0
FEUS,-0.0046,0.1769,-0.0424,-0.0118,0.1063,-0.0171,0.009000000000000001,0.0178,,3960.0,0.72,64.57,-0.0002,2857.0
INGM,-0.055999999999999994,0.17670000000000002,-0.15439999999999998,-0.1344,,0.0165,0.023,0.0232,1.73,440040.0,0.63,19.71,0.0077,277390.0
DCAP,-0.008100000000000001,0.1765,-0.0167,0.0168,,-0.0046,0.0116,0.0259,,100.0,2.66,20.66,0.0001,254.0
EGAN,0.0687,0.1765,0.1002,0.1245,-0.1125,-0.1011,0.015700000000000002,0.030699999999999998,2.0,53350.0,1.4,5.6,0.0467,74852.0
QBIG,-0.0104,0.1764,-0.0335,,,-0.057300000000000004,0.0066,0.016,,15970.0,0.24,29.86,0.0052,3890.0
FSI,0.039900000000000005,0.17629999999999998,-0.24670000000000003,0.0748,1.1240999999999999,0.2415,0.0353,0.0394,1.0,40120.0,0.2,4.38,0.0069,8128.0
DRUP,-0.0063,0.17629999999999998,-0.027200000000000002,0.055099999999999996,0.1423,0.030699999999999998,0.008199999999999999,0.014499999999999999,,4880.0,0.16,58.24,0.0038,787.0
BB,-0.0051,0.17629999999999998,-0.2615,0.6192,0.2857,0.023799999999999998,0.0181,0.015300000000000001,2.75,18970000.0,0.78,3.87,0.0131,14798175.0
EUAD,0.048499999999999995,0.17620000000000002,0.4064,0.588,,0.6246,0.0070999999999999995,0.0141,,718590.0,0.73,39.38,0.0085,527268.0
GLE,0.1572,0.17620000000000002,0.6136,-0.5807,,0.23120000000000002,0.0395,0.04190000000000001,,44020.0,9.39,2.13,0.0758,413405.0
ICAD,-0.045899999999999996,0.1761,0.38520000000000004,1.4605000000000001,1.2805000000000002,1.0437,0.015600000000000001,0.0218,3.0,823020.0,0.46,3.74,-0.0209,374671.0
MYFW,-0.0393,0.1761,0.09910000000000001,0.045700000000000005,0.19,0.1003,0.0204,0.0256,1.67,34060.0,1.47,21.51,-0.0106,50047.0
KTB,-0.0351,0.17600000000000002,-0.1923,-0.21660000000000001,-0.0028000000000000004,-0.1685,0.0144,0.0226,2.33,857670.0,0.55,71.02,-0.0028000000000000004,468151.0
HECO,0.1341,0.1759,-0.1278,-0.0886,,-0.08689999999999999,0.0147,0.0546,,9370.0,0.02,28.67,0.0109,165.0
ARKK,-0.0062,0.17579999999999998,-0.0635,0.023,0.2364,-0.0069,0.0194,0.026000000000000002,,13260000.0,0.7,56.38,0.0126,9303055.0
ECPG,-0.0504,0.1757,-0.2194,-0.2073,-0.13369999999999999,-0.18760000000000002,0.02,0.0536,1.4,392710.0,0.55,38.81,0.011699999999999999,217673.0
NTAP,-0.0004,0.17550000000000002,-0.1984,-0.16390000000000002,-0.11130000000000001,-0.1404,0.0105,0.0151,2.41,2420000.0,0.63,99.78,0.0021,1520142.0
SROI,0.0333,0.17550000000000002,0.030299999999999997,0.037599999999999995,0.1325,0.0599,0.013300000000000001,0.0194,,1020.0,0.0,30.73,0.0,0.0
SOLZ,0.051,0.1753,,,,0.36950000000000005,0.0277,0.0368,,126390.0,2.1,20.18,0.0397,264784.0
